"","date","Site","temperature_0","salinity_0","EKE_0","chla_0","productivity_0","o2_0","temperature_11","salinity_11","EKE_11","chla_11","productivity_11","o2_11","temperature_16","salinity_16","EKE_16","chla_16","productivity_16","o2_16","temperature_67","salinity_67","EKE_67","chla_67","productivity_67","o2_67","temperature_375","salinity_375","EKE_375","chla_375","productivity_375","o2_375","temperature_455","salinity_455","EKE_455","chla_455","productivity_455","o2_455","temperature_635","salinity_635","EKE_635","chla_635","productivity_635","o2_635","temperature_768","salinity_768","EKE_768","chla_768","productivity_768","o2_768","temperature_920","salinity_920","EKE_920","chla_920","productivity_920","o2_920","temperature_1665","salinity_1665","EKE_1665","chla_1665","productivity_1665","o2_1665","AAO","SSH","mixed_layer","ice_conc","ice_thickness","FSLE","ice_diff","BW29","BW37","BW58","Gm","Pm","Oo","julian_day"
"1","2014-03-05","EI",1.01561503452914,33.9650083814348,57.6138516860896,0.942713091770808,10.264737089475,342.190424601237,1.01338107500757,33.9688232149397,40.7986874870956,0.943489104509354,10.2948430379232,342.30881245931,1.00909188130628,33.9758917214214,41.8335035170281,0.943141892552376,10.3055388530095,342.321673075358,0.700147336066672,34.1539462118438,41.5975550888637,0.163586475575964,0.0363221934530884,319.424339294434,1.28747499161042,34.6495996988737,40.1622189704678,0.0240448796086841,0,265.278338962131,1.25287578218054,34.6711563639121,36.3520592265696,0.0171739740504159,0,250.939276801215,1.05494859457637,34.695222735405,29.7560444990836,0.01021817067845,0,231.228196885851,0.899945081832508,34.6965104738871,26.1026786388683,0.00705240370007232,0,219.801156997681,0.752500810930806,34.6966421065792,23.7213022820494,0.00616825325414538,0,216.040216445923,0.211072597982763,34.6886319027671,17.1576168628011,0.00404943469246583,0,212.529782976423,0.0316630303859711,-1.64388605356216,29.1211990969522,0,0,-0.0362157895825468,0,0,0,0,0,0,0,64
"2","2014-03-06","EI",1.05157804148538,33.9402663094657,33.7799695175709,0.963058317701022,10.1671494642893,342.392435709635,1.04313400856086,33.9435796737671,15.3568843553276,0.963608046372732,10.1992709636688,342.513135274251,1.03400560004124,33.9501497019892,13.196548354532,0.963111574451129,10.2124222914378,342.525891621908,0.698621411666726,34.1485593102195,16.3481700419613,0.162090544899305,0.0340532230523725,319.180905659993,1.29942650047059,34.6516982225271,22.6984731182896,0.0239264867785904,0,265.010542127821,1.27314490788054,34.6734981348019,23.2086983441078,0.0170513240413533,0,250.695753309462,1.08208718135332,34.6966214974721,23.6261761385245,0.0101862446301513,0,231.116960313585,0.914555818929026,34.6966534058253,22.349204038499,0.00704022159334272,0,219.785385131836,0.768031779716733,34.6975445080829,18.5585773534037,0.0061683232197538,0,216.110628128052,0.223542692257634,34.6892691020724,9.93057458887746,0.00404962331854871,0,212.603424072266,0.324866503477097,-1.64881479314395,26.2448294639587,0,0,-0.0361852816504625,0,0,0,0,0,0,0,65
"3","2014-03-07","EI",1.04182083947318,33.918576676505,27.9596321157387,1.02279160916805,12.9921857515971,342.662022908529,1.04140229608331,33.9210399082729,11.4307826793863,1.02208162347476,13.0061738888423,342.75380452474,1.03759882113208,33.9260559634886,7.06664633028841,1.02096383770307,13.0102023681005,342.756777445475,0.661194623645508,34.1439117951827,4.72461787608306,0.162300714602073,0.0432620588690042,319.009788513184,1.24317619018257,34.6492921389066,27.0705854125166,0.0239131155734261,0,264.945180257161,1.22766085374768,34.6703708006604,35.8615945450896,0.016982966930502,0,250.493209838867,1.07515184627846,34.6974798440933,40.2475719435548,0.0101207857951522,0,230.885094536675,0.896382043526197,34.6973209381104,37.6369526640252,0.00701490842038766,0,219.703868865967,0.749830939116017,34.6987750555879,37.5254855391355,0.00616160267964005,0,216.149749755859,0.201003806972051,34.6891532125352,26.7758498771695,0.00405151347097542,0,212.669252668108,0.249958038330078,-1.66432691131319,27.3173369748252,0,0,-0.0366370276696197,0,0,0,0,0,0,0,66
"4","2014-03-08","EI",1.04004727985178,33.9009630203247,14.978089477826,1.03117580711842,9.05664179722468,342.607368469238,1.03700763710908,33.9046469824655,5.6745382162647,1.03202902277311,9.08400642871857,342.711135864258,1.03281670333683,33.9100004279095,4.10337090558748,1.0310781399409,9.09203630685806,342.712018330892,0.623878809200092,34.1393805417148,2.11377330222528,0.162773211797078,0.0240571731701493,318.863942464193,1.1605226765745,34.6454775516803,28.0816812334037,0.0240254649478528,0,265.100272284614,1.13780952458925,34.6659290955798,34.3336196512736,0.0169918253603909,0,250.414271036784,1.01867734563227,34.6980994939804,38.6222240395182,0.0100774314875404,0,230.69556511773,0.841799694656705,34.6987988948822,38.390738827748,0.00697841728106141,0,219.573936462402,0.690117041670507,34.6994311424994,40.274751983901,0.00615295412717387,0,216.166139602661,0.171715311140199,34.6896748603145,41.5336337086934,0.00405280637953963,0,212.716812133789,0.118911109864712,-1.66933849368777,26.8279510157449,0,0,-0.0359846895571809,0,0,1,0,0,0,0,67
"5","2014-03-09","EI",1.02545071116516,33.9030120032174,47.0317675243389,0.968968143065771,9.60905142625173,342.26904296875,1.02074214390346,33.9050392968314,25.0428349186899,0.970588773488998,9.64885588486989,342.358899434408,1.01415529566399,33.9074018450751,19.4108604025591,0.970231207708518,9.18956661224365,342.363622029622,0.57509913572082,34.134710225192,4.71014942344256,0.163752850145102,0.0338140991904462,318.679306030273,1.12263277710344,34.6459617981544,24.7972261478148,0.0241225955800878,0,265.196477254232,1.09944684692834,34.6663070905327,31.0129780003659,0.0170492063172989,0,250.455093383789,0.969794319632153,34.69717725118,35.3975250431205,0.0100435198595126,0,230.496651543511,0.805154593971868,34.6994185845057,33.229155054275,0.00693564326502383,0,219.396404266357,0.654613184832758,34.7001364102928,34.1403587535196,0.00613571604480967,0,216.132905960083,0.163287566149537,34.6906409927561,38.3437150937697,0.00405165805880513,0,212.741917201451,0.0905838534235954,-1.66731772763389,27.6715699127742,0,0,-0.0355163657724544,0,1,1,0,0,0,0,68
"6","2014-03-10","EI",1.03786040714809,33.9012135914394,14.8758099845742,0.929270734389623,8.63053663571676,342.166865030924,1.0315404638648,33.9057586397443,11.6056544517964,0.929990445574125,8.65700449546178,342.260187784831,1.02101267571898,33.9114045958588,13.1849684609565,0.928014929095904,7.95777916908264,342.250366210938,0.560600067291296,34.1364787708629,20.8648815446542,0.163963976005713,0.0351426985192423,318.332578023275,1.15099386505496,34.6487201543955,41.4405785518803,0.024157119087047,0,265.140816582574,1.13376294880515,34.6694042470195,46.9119725899564,0.0171178151956863,0,250.489774915907,0.971526252105832,34.6957147121429,45.9453386390831,0.0100326648809844,0,230.334399753147,0.810724219074473,34.6978767315547,38.9886891841452,0.00689751491881907,0,219.237745285034,0.674680584220476,34.6998739345099,37.0066088965135,0.00611310946987942,0,216.077104568481,0.198806474574759,34.6920517064348,26.5511291265474,0.00405033980496228,0,212.748755318778,-0.148034259676933,-1.67485579507692,24.9761314255851,0,0,-0.0347345846847774,0,0,1,0,0,0,0,69
"7","2014-03-11","EI",1.05691965435232,33.906903048924,75.9926216310082,0.860153925915559,5.18276743094126,341.750760396322,1.05393756202289,33.9105653762817,43.202294434964,0.861508416632811,5.20586331685384,341.841295878092,1.04525233351666,33.9160266544508,38.7110164107386,0.86102390786012,5.2156832019488,341.84944152832,0.587123428725383,34.1410911444462,40.7637279696368,0.164524778723717,0.0235706768580712,318.144892374674,1.2008211980932,34.6514492768508,66.415520288252,0.0242196867863337,0,265.026816474067,1.20225010768022,34.6735743532086,68.6209225621905,0.017256991006434,0,250.620266384549,1.01668601591761,34.6954449017843,66.5148832293212,0.0100670530357295,0,230.301762898763,0.85993532037052,34.6970027287801,57.9606207586088,0.00688897247891873,0,219.188058853149,0.736190148979746,34.6994804054178,54.2415661724338,0.00610156625043601,0,216.063936233521,0.263178124740908,34.6935007602354,31.8552929349264,0.00405188004619309,0,212.753474644252,-0.343571603298187,-1.66122056245804,24.1107136317662,0,0,-0.0350567201102102,0,0,0,0,0,0,0,70
"8","2014-03-12","EI",1.02628779028143,33.9068922587803,7.9580202567897,0.838737736145655,8.42615077892939,341.500910441081,1.03399938089507,33.9125381197248,4.81901001506229,0.83787385871013,8.44237055381139,341.559364318848,1.0307202136171,33.9184260990309,6.86673044016389,0.835624371965726,8.45030498504639,341.544906616211,0.609080108108394,34.1454839417429,32.7378710264088,0.163586021711429,0.0552843063293646,317.961705525716,1.2334149674011,34.6567314221309,71.1216204649466,0.0242206979956892,0,264.783123440213,1.23012650344927,34.677336249021,70.1506199600857,0.0173501933200492,0,250.65180460612,1.03639333982331,34.695619781812,68.6953520760478,0.0101121079383625,0,230.30377875434,0.885769245680422,34.6966849565506,63.3986670325128,0.00689887523185462,0,219.192394256592,0.767511978024437,34.6993000071536,56.8148559536714,0.00609598023584113,0,216.060901641846,0.302424155175686,34.6942925754982,36.9909584761842,0.00405554300440209,0,212.774329049247,-0.132051408290863,-1.65884230051722,23.6845443793706,0,0,-0.036154068852621,0,0,1,0,0,0,0,71
"9","2014-03-13","EI",0.903702784010342,33.9031647273472,18.1037864707304,0.857491669555505,9.05209579070409,341.47715250651,0.906282035793577,33.9038731711251,3.1333573906175,0.855019795397917,9.0476682583491,341.472732543945,0.909277779900509,33.903476604517,1.37928932385834,0.848699900011222,9.01875297228495,341.361735026042,0.602338289334015,34.1409062761249,11.497359747866,0.158993883058429,0.0583629010555645,317.406234741211,1.16853026687526,34.6534445469196,34.0506185147815,0.0240184781658981,0,264.261901855469,1.16689698678432,34.6749036052439,35.1750125301339,0.01728063242303,0,250.31455485026,0.97206032796142,34.6939827203751,36.878671169188,0.0101213409668869,0,230.219696044922,0.825403626387318,34.6951749722163,35.1552664661515,0.00690266629680991,0,219.158456802368,0.71173596125777,34.6976264215285,31.5374976954265,0.00608345272485167,0,216.032026290894,0.260804633645317,34.6937711691555,23.10557808589,0.00405941847046571,0,212.813583374023,0.158707991242409,-1.66902894462858,27.2148821490152,0,0,-0.0377478400530579,0,0,0,0,0,0,0,72
"10","2014-03-14","EI",0.799282397968428,33.8944016047886,1.40243266629934,0.865762961407503,10.9693517684937,341.798446655273,0.7924915935312,33.8957640511649,2.11841973135301,0.860962217052778,10.5521483421326,341.735399881999,0.794549412701441,33.8954157069109,3.04428993920082,0.845197163522243,9.87150184313456,341.421709696452,0.502703679499753,34.1309879765366,5.59714697436924,0.156739725420872,0.0787733430818965,317.01468149821,1.06362876195747,34.646210707151,12.6829856860799,0.0238645727642708,0,263.886306762695,1.0600253943317,34.6687994475412,14.7586877015063,0.0172313401061628,0,250.065377129449,0.873874649327869,34.6925996541977,14.4345184932084,0.0101642549658815,0,230.302276611328,0.729865429457277,34.6945231755575,13.332381579,0.00692868739133701,0,219.233734130859,0.616738730861295,34.6958050881663,16.3141759176938,0.00607622368261218,0,216.032402038574,0.184111232150205,34.6925927174242,20.7682470563407,0.00406442572628813,0,212.859791346959,0.283996254205704,-1.67547488638333,26.8584695952279,0,0,-0.0381678803446325,0,1,0,0,0,0,0,73
