"","date","chla_additive","chla_multiplicative","chla_stl","chla_none","npp_additive","npp_multiplicative","npp_stl","npp_none","sst_additive","sst_multiplicative","sst_stl","sst_none","sss_additive","sss_multiplicative","sss_stl","sss_none","mlayer_additive","mlayer_multiplicative","mlayer_stl","mlayer_none","julian","avg_val","chla_anomaly","npp_anomaly","sst_anomaly","sss_anomaly","mlayer_anomaly"
"1",2009-03-05,NA,NA,0.739858378092435,0.73993278046449,NA,NA,7.5467315906923,6.85082636276881,NA,NA,0.344202678661182,2.2496161367212,NA,NA,34.1915427784809,34.1554221834455,NA,NA,34.5927055780011,28.3048289980207,64,32.3854907599362,-0.0761988183314151,-2.54548542427294,0.309100975192986,0.347788310360599,-4.08066176191553
"2",2009-03-06,NA,NA,0.739512187649672,0.729901877542337,NA,NA,7.54124430675469,10.2782191038132,NA,NA,0.341646227320834,2.32006157125746,NA,NA,34.1910207275605,34.149438231332,NA,NA,34.6063587777258,19.2506407329014,65,29.3704996759241,-0.0801012640198072,0.99368265361497,0.384555569639454,0.345646035826057,-10.1198589430227
"3",2009-03-07,NA,NA,0.739165997206908,0.711759440600872,NA,NA,7.53575702281708,10.2307217121124,NA,NA,0.339089775980487,2.29793130499976,NA,NA,34.1904986766401,34.1519014903477,NA,NA,34.6200119774506,18.9672545705523,66,30.6597085810327,-0.102275161354831,0.130871566859158,0.384022893882417,0.34580455631405,-11.6924540104804
"4",2009-03-08,NA,NA,0.738819806764145,0.677160697678725,NA,NA,7.53026973887946,9.3562155564626,NA,NA,0.336533324640139,2.27379726256643,NA,NA,34.1899766257197,34.1490784508841,NA,NA,34.6336651771753,21.9373596668243,67,29.7688256957314,-0.135989139477412,0.0869070255395137,0.362528978733273,0.341635882390008,-7.83146602890708
"5",2009-03-09,NA,NA,0.738473616321382,0.675412073731422,NA,NA,7.52478245494185,8.92214393615723,NA,NA,0.333976873299792,2.25064156736646,NA,NA,34.1894545747993,34.1559451784406,NA,NA,34.6473183769,23.6583857195718,68,27.5975525416337,-0.133738078854301,-1.05500416322188,0.342304961015652,0.346050188138889,-3.93916682206191
"6",2009-03-10,NA,NA,0.738127425878619,0.675080393751462,NA,NA,7.51929517100424,7.90859812498093,NA,NA,0.331420421959444,2.22713532618114,NA,NA,34.1889325238789,34.1645339148385,NA,NA,34.6609715766248,23.3771795409066,69,30.3577933311462,-0.120472530298161,-1.22725965759971,0.333595521960939,0.350082835903422,-6.98061379023961
"7",2009-03-11,NA,NA,0.737781235435856,0.681522784133752,NA,NA,7.51380788706662,8.59992543856303,NA,NA,0.328863970619097,2.20676815254348,NA,NA,34.1884104729585,34.1682400022234,NA,NA,34.6746247763496,26.1314749649593,70,33.3671364431257,-0.0890429317951204,0.308444620984973,0.340185150233182,0.348093421737865,-7.23566147816646
"8",2009-03-12,NA,NA,0.737435044993093,0.70450463394324,NA,NA,7.50832060312901,9.38986055056254,NA,NA,0.326307519278749,2.19905133843422,NA,NA,34.1878884220381,34.1716188430786,NA,NA,34.6882779760743,28.3952944959913,71,34.4081347806113,-0.050862800217036,0.277126830635648,0.360229875669851,0.348067722072848,-6.01284028462001
"9",2009-03-13,NA,NA,0.73708885455033,0.720122516155243,NA,NA,7.5028333191914,9.3775554895401,NA,NA,0.323751067938402,2.27788848451206,NA,NA,34.1873663711177,34.1551277705601,NA,NA,34.7019311757991,18.5160166059222,72,34.8803789516548,-0.0269355333664201,0.385169717398556,0.458530535403785,0.330705709581252,-16.3643623457326
"10",2009-03-14,NA,NA,0.736742664107566,0.739181607961655,NA,NA,7.49734603525378,9.04490053653717,NA,NA,0.321194616598055,2.1729292341641,NA,NA,34.1868443201973,34.1644904000418,NA,NA,34.7155843755238,21.4468835694449,73,34.7246156964983,0.000472479245879454,0.519620646129955,0.38844609465692,0.340457750295663,-13.2777321270534
"11",2009-03-15,NA,NA,0.736396473664803,0.77066262314717,NA,NA,7.49185875131617,8.66896885633469,NA,NA,0.318638165257707,2.02715190393584,NA,NA,34.1863222692769,34.1887744631086,NA,NA,34.7292375752486,38.5655883380345,74,36.0524681952093,0.043275392642527,0.966280463970069,0.268396106265582,0.361113255983824,2.51312014282523
"12",2009-03-16,NA,NA,0.73605028322204,0.76231520374616,NA,NA,7.48637146737856,4.44617601235708,NA,NA,0.31608171391736,1.9998003325292,NA,NA,34.1858002183565,34.1894065039498,NA,NA,34.7428907749733,35.3153670242854,75,34.8317277772086,0.0505028954057981,-1.91216951608658,0.262582675512735,0.360163857100844,0.483639247076844
"13",2009-03-17,NA,NA,0.735704092779277,0.713605659703414,NA,NA,7.48088418344094,6.14949595928192,NA,NA,0.313525262577012,1.96066165864468,NA,NA,34.1852781674361,34.1719129017421,NA,NA,34.756543974698,12.689160823822,76,31.8347703970872,0.0236815263827642,0.167306183865576,0.246587337688966,0.344917505437678,-19.1456095732652
"14",2009-03-18,NA,NA,0.735357902336514,0.74404397358497,NA,NA,7.47539689950333,9.58801601330439,NA,NA,0.310968811236665,1.88646506028516,NA,NA,34.1847561165157,34.2134290422712,NA,NA,34.7701971744228,19.2604501996721,77,32.2119910413569,0.052764976566488,2.39042162353342,0.191961268151736,0.382483004285149,-12.9515408416847
"15",2009-03-19,NA,NA,0.735011711893751,0.78613988806804,NA,NA,7.46990961556572,10.5515198310216,NA,NA,0.308412359896317,1.865794430886,NA,NA,34.1842340655953,34.2387375422886,NA,NA,34.7838503741475,23.000057724544,78,34.2526687423904,0.0790924321521411,3.35447883244717,0.207924740151925,0.403696424310859,-11.2526110178464
"16",2009-03-20,NA,NA,0.734665521450988,0.776908449828625,NA,NA,7.4644223316281,8.05287357171377,NA,NA,0.30585590855597,1.83043830394745,NA,NA,34.1837120146749,34.2260396139962,NA,NA,34.7975035738723,18.0909373351506,79,34.4166561684051,0.0663288644317425,1.3864374720689,0.223191447618913,0.392592856171845,-16.3257188332545
"17",2009-03-21,NA,NA,0.734319331008224,0.759157804151376,NA,NA,7.45893504769049,8.7778488000234,NA,NA,0.303299457215622,1.81865641900471,NA,NA,34.1831899637545,34.2159573691232,NA,NA,34.811156773597,12.3676264830998,80,36.0757534002329,0.0431100647106315,1.47411524978551,0.2552292282173,0.380866788888909,-23.7081269171331
"18",2009-03-22,NA,NA,0.733973140565461,0.727305985987186,NA,NA,7.45344776375287,6.97943035761515,NA,NA,0.300743005875275,1.80733492544719,NA,NA,34.1826679128341,34.2260068620954,NA,NA,34.8248099733218,16.130122920445,81,37.7544696225748,0.0126012258908965,0.172484829570307,0.276532893695614,0.388809689608486,-21.6243467021298
"19",2009-03-23,NA,NA,0.733626950122698,0.659258730709553,NA,NA,7.44796047981526,5.38570564985275,NA,NA,0.298186554534928,1.7576071947813,NA,NA,34.1821458619137,34.2357182366507,NA,NA,34.8384631730465,19.7967040606907,82,39.3044731220642,-0.0581602427092466,-2.37693101348299,0.263072090242784,0.395748656136647,-19.5077690613734
"20",2009-03-24,NA,NA,0.733280759679935,0.642544634640217,NA,NA,7.44247319587765,8.18828922510147,NA,NA,0.29563010319458,1.69707067481109,NA,NA,34.1816238109933,34.2571137292044,NA,NA,34.8521163727713,27.6791994980403,83,40.801465582538,-0.0861530283635313,0.424521933902394,0.244994984093037,0.416040343742864,-13.1222660844976
"21",2009-03-25,NA,NA,0.732934569237172,0.647952439884345,NA,NA,7.43698591194003,6.70048886537552,NA,NA,0.293073651854233,1.68015121987888,NA,NA,34.1811017600729,34.2662367684501,NA,NA,34.865769572496,33.9278644902366,84,40.7650018481465,-0.0742629335233659,0.206611803986809,0.258442950258394,0.428460921250384,-6.83713735790996
"22",2009-03-26,NA,NA,0.732588378794409,0.686456051965554,NA,NA,7.43149862800242,8.40219449996948,NA,NA,0.290517200513885,1.68322224744729,NA,NA,34.1805797091525,34.2587054116385,NA,NA,34.8794227722208,36.7006894384112,85,41.0542342117854,-0.0315179994160479,1.84491048256556,0.283678502381429,0.424581884408923,-4.35354477337427
