"","date","chla_additive","chla_multiplicative","chla_stl","chla_none","npp_additive","npp_multiplicative","npp_stl","npp_none","sst_additive","sst_multiplicative","sst_stl","sst_none","sss_additive","sss_multiplicative","sss_stl","sss_none","mlayer_additive","mlayer_multiplicative","mlayer_stl","mlayer_none","julian","avg_val","chla_anomaly","npp_anomaly","sst_anomaly","sss_anomaly","mlayer_anomaly"
"1",2010-02-10,NA,NA,0.831896464964877,0.428418879707654,NA,NA,7.13148343591913,3.80099195904202,NA,NA,-0.593984498047274,1.21344138847457,NA,NA,34.0952388376052,33.970831155777,NA,NA,50.5618403804782,35.7352688709895,41,26.3273213656262,-0.611202792838366,-11.7954822333172,-1.04221911946631,0.210985282454828,9.40794750536331
"2",2010-02-11,NA,NA,0.831936531003565,0.425600056846937,NA,NA,7.13248023602316,6.65030442343818,NA,NA,-0.591571477280768,1.24613179763158,NA,NA,34.0947244899866,33.9649817678663,NA,NA,50.5313964140677,30.9264840947257,42,25.5559775395827,-0.631762465292757,-8.79710327254401,-1.02683640474623,0.210188574261139,5.37050655514303
"3",2010-02-12,NA,NA,0.831976597042253,0.434055159489314,NA,NA,7.13347703612719,7.8033176528083,NA,NA,-0.589158456514261,1.54964345610804,NA,NA,34.094210142368,33.9601284927792,NA,NA,50.5009524476571,20.2704373465644,43,22.3598186000429,-0.627847669251037,-6.84293441459386,-0.776888890775165,0.21272884234034,-2.0893812534785
"4",2010-02-13,NA,NA,0.832016663080942,0.439809524350696,NA,NA,7.13447383623122,7.3682889673445,NA,NA,-0.586745435747755,1.51597136755784,NA,NA,34.0936957947493,33.9524354404873,NA,NA,50.4705084812466,11.6701513197687,44,22.0420137800352,-0.610642689797613,-7.23947442661632,-0.784445457988315,0.211623102727565,-10.3718624602665
"5",2010-02-14,NA,NA,0.83205672911963,0.444573415650262,NA,NA,7.13547063633525,6.95567870140076,NA,NA,-0.584332414981249,1.36051008684768,NA,NA,34.0931814471307,33.9488537046644,NA,NA,50.440064514836,25.5062694019741,45,25.0921308934087,-0.587551905049218,-6.31265719129582,-0.914925027977336,0.210944023999303,0.414138508565497
"6",2010-02-15,NA,NA,0.832096795158318,0.441354321108924,NA,NA,7.13646743643928,6.63613157802158,NA,NA,-0.581919394214742,1.3233639738626,NA,NA,34.0926670995121,33.9486840830909,NA,NA,50.4096205484255,32.1482841438717,46,27.3699407812321,-0.576275332106484,-6.68858463234372,-0.930863548408855,0.20688546546782,4.77834336263965
"7",2010-02-16,NA,NA,0.832136861197006,0.451535084181362,NA,NA,7.13746423654331,6.40874038802253,NA,NA,-0.579506373448236,1.35999127394623,NA,NA,34.0921527518935,33.9473913245731,NA,NA,50.379176582015,31.2178934282727,47,26.3991862938862,-0.544541008845724,-7.2304674170234,-0.901327179537879,0.207266020052359,4.8187071343865
"8",2010-02-17,NA,NA,0.832176927235694,0.481258453594314,NA,NA,7.13846103664734,5.97141614225176,NA,NA,-0.577093352681729,1.36989452855455,NA,NA,34.0916384042748,33.9491505887773,NA,NA,50.3487326156044,33.0776151551141,48,27.1525156817051,-0.499929727177427,-7.62361764907837,-0.888516807872238,0.208033034295745,5.92509947340897
"9",2010-02-18,NA,NA,0.832216993274382,0.522118351525731,NA,NA,7.13945783675138,6.28859538502163,NA,NA,-0.574680331915223,1.35287537011835,NA,NA,34.0911240566562,33.9528278509776,NA,NA,50.3182886491939,35.8804437186983,49,26.7969480698759,-0.446728078102825,-7.19731244414744,-0.908985945085685,0.214414343689427,9.0834956488224
"10",2010-02-19,NA,NA,0.83225705931307,0.567634188466602,NA,NA,7.14045463685541,8.41689523061116,NA,NA,-0.572267311148716,1.35210731956694,NA,NA,34.0906097090376,33.955879661772,NA,NA,50.2878446827834,35.6621519062254,50,28.3537004313084,-0.382597939986171,-5.37819847314045,-0.875544591458759,0.217068359105276,7.30845147491706
